2017-01-01T00:30:30,124,person1
2017-01-01T00:30:30,124.6,person2
2017-01-01T00:30:40,125,person1
2017-01-01T00:30:45,126,person1
2017-01-01T00:30:50,127,person1
2017-01-01T00:31:00,128,person1
2017-01-01T00:31:05,129,person1
2017-01-01T00:31:10,130,person1
2017-01-01T00:31:15,131,person1
2017-01-01T00:31:20,132,person1
2017-01-01T00:31:20,132.5,person3
2017-01-01T00:31:27,133,person1
2017-01-01T00:31:37,134,person1
2017-01-01T00:31:42,135,person1
2017-01-01T00:31:42,135.5,person3
2017-01-01T00:31:47,136,person1
2017-01-01T00:31:52,137,person1
2017-01-01T00:32:02,138,person1
2017-01-01T00:32:07,139,person1
2017-01-01T00:32:12,140,person1
2017-01-01T00:32:17,141,person1
2017-01-01T00:32:22,142,person1
2017-01-01T00:32:27,143,person1
2017-01-01T00:32:27,143.6,person2
2017-01-01T00:32:32,144,person1
2017-01-01T00:32:37,145,person1
2017-01-01T00:32:47,146,person1
2017-01-01T00:32:52,147,person1
2017-01-01T00:32:52,147.5,person3
2017-01-01T00:32:57,148,person1
2017-01-01T00:33:02,149,person1
2017-01-01T00:33:07,150,person1
2017-01-01T00:33:12,151,person1
2017-01-01T00:33:12,151.5,person3
2017-01-01T00:33:17,152,person1
2017-01-01T00:33:32,153,person1
2017-01-01T00:33:32,153.5,person3
2017-01-01T00:33:42,154,person1
2017-01-01T00:33:42,154.5,person3
2017-01-01T00:33:47,155,person1
2017-01-01T00:33:52,156,person1
2017-01-01T00:33:57,157,person1
2017-01-01T00:34:03,158,person1
2017-01-01T00:34:03,158.5,person3
2017-01-01T00:34:08,159,person1
2017-01-01T00:34:13,160,person1
2017-01-01T00:34:18,161,person1
2017-01-01T00:34:18,161.5,person3
2017-01-01T00:34:23,162,person1
2017-01-01T00:34:23,162.5,person3
2017-01-01T00:34:28,163,person1
2017-01-01T00:34:33,164,person1
2017-01-01T00:34:38,165,person1
2017-01-01T00:34:43,166,person1
2017-01-01T00:34:43,166.6,person2
2017-01-01T00:34:48,167,person1
2017-01-01T00:34:58,168,person1
2017-01-01T00:35:03,169,person1
2017-01-01T00:35:18,170,person1
2017-01-01T00:35:23,171,person1
2017-01-01T00:35:28,172,person1
2017-01-01T00:35:33,173,person1
2017-01-01T00:35:38,174,person1
2017-01-01T00:35:38,174.5,person3
2017-01-01T00:35:43,175,person1
2017-01-01T00:35:48,176,person1
2017-01-01T00:35:48,176.5,person3
2017-01-01T00:35:53,177,person1
2017-01-01T00:35:53,177.5,person3
2017-01-01T00:35:58,178,person1
2017-01-01T00:35:58,178.5,person3
2017-01-01T00:36:03,179,person1
2017-01-01T00:36:08,180,person1
2017-01-01T00:36:18,181,person1
2017-01-01T00:36:28,182,person1
2017-01-01T00:36:33,183,person1
2017-01-01T00:36:38,184,person1
2017-01-01T00:36:45,185,person1
2017-01-01T00:36:50,186,person1
2017-01-01T00:36:50,186.5,person3
2017-01-01T00:36:55,187,person1
2017-01-01T00:37:00,188,person1
2017-01-01T00:37:10,189,person1
2017-01-01T00:37:20,190,person1
2017-01-01T00:37:20,190.5,person3
2017-01-01T00:37:25,191,person1
2017-01-01T00:37:25,191.5,person3
2017-01-01T00:37:30,192,person1
2017-01-01T00:37:30,192.6,person2
2017-01-01T00:37:35,193,person1
2017-01-01T00:37:35,193.5,person3
2017-01-01T00:37:45,194,person1
2017-01-01T00:37:50,195,person1
2017-01-01T00:37:50,195.5,person3
2017-01-01T00:38:00,196,person1
2017-01-01T00:38:05,197,person1
2017-01-01T00:38:10,198,person1
2017-01-01T00:38:10,198.5,person3
2017-01-01T00:38:15,199,person1
2017-01-01T00:38:20,200,person1
2017-01-01T00:38:25,201,person1
2017-01-01T00:38:30,202,person1
2017-01-01T00:38:35,203,person1
2017-01-01T00:38:35,203.6,person2
2017-01-01T00:38:40,204,person1
2017-01-01T00:38:40,204.6,person2
2017-01-01T00:38:45,205,person1
2017-01-01T00:38:55,206,person1
2017-01-01T00:39:00,207,person1
2017-01-01T00:39:05,208,person1
2017-01-01T00:39:05,208.5,person3
2017-01-01T00:39:10,209,person1
2017-01-01T00:39:15,210,person1
2017-01-01T00:39:20,211,person1
2017-01-01T00:39:26,212,person1
2017-01-01T00:39:26,212.5,person3
2017-01-01T00:39:31,213,person1
2017-01-01T00:39:41,214,person1
2017-01-01T00:39:41,214.5,person3
2017-01-01T00:39:46,215,person1
2017-01-01T00:39:51,216,person1
2017-01-01T00:39:51,216.5,person3
2017-01-01T00:40:01,217,person1
2017-01-01T00:40:01,217.5,person3
2017-01-01T00:40:11,218,person1
2017-01-01T00:40:26,219,person1
2017-01-01T00:40:41,220,person1
2017-01-01T00:40:46,221,person1
2017-01-01T00:40:46,221.5,person3
2017-01-01T00:40:56,222,person1
2017-01-01T00:40:56,222.6,person2
2017-01-01T00:41:01,223,person1
2017-01-01T00:41:01,223.6,person2
2017-01-01T00:41:06,224,person1
2017-01-01T00:41:16,225,person1
2017-01-01T00:41:16,225.5,person3
2017-01-01T00:41:21,226,person1
2017-01-01T00:41:26,227,person1
2017-01-01T00:41:31,228,person1
2017-01-01T00:41:36,229,person1
2017-01-01T00:41:36,229.6,person2
2017-01-01T00:41:46,230,person1
2017-01-01T00:41:51,231,person1
2017-01-01T00:41:51,231.5,person3
2017-01-01T00:42:01,232,person1
2017-01-01T00:42:06,233,person1
2017-01-01T00:42:11,234,person1
2017-01-01T00:42:11,234.5,person3
2017-01-01T00:42:16,235,person1
2017-01-01T00:42:16,235.5,person3
2017-01-01T00:42:21,236,person1
2017-01-01T00:42:26,237,person1
2017-01-01T00:42:31,238,person1
2017-01-01T00:42:38,239,person1
2017-01-01T00:42:38,239.5,person3
2017-01-01T00:42:43,240,person1
2017-01-01T00:42:43,240.5,person3
2017-01-01T00:42:48,241,person1
2017-01-01T00:42:53,242,person1
2017-01-01T00:42:53,242.6,person2
2017-01-01T00:42:58,243,person1
2017-01-01T00:43:03,244,person1
2017-01-01T00:43:08,245,person1
2017-01-01T00:43:18,246,person1
2017-01-01T00:43:18,246.5,person3
2017-01-01T00:43:23,247,person1
2017-01-01T00:43:33,248,person1
2017-01-01T00:43:43,249,person1
2017-01-01T00:43:53,250,person1
2017-01-01T00:43:58,251,person1
2017-01-01T00:44:13,252,person1
2017-01-01T00:44:13,252.5,person3
2017-01-01T00:44:28,253,person1
2017-01-01T00:44:28,253.5,person3
2017-01-01T00:44:33,254,person1
2017-01-01T00:44:43,255,person1
2017-01-01T00:44:58,256,person1
2017-01-01T00:44:58,256.5,person3
2017-01-01T00:45:03,257,person1
2017-01-01T00:45:03,257.5,person3
2017-01-01T00:45:08,258,person1
2017-01-01T00:45:13,259,person1
2017-01-01T00:45:18,260,person1
2017-01-01T00:45:33,261,person1
2017-01-01T00:45:33,261.5,person3
2017-01-01T00:45:38,262,person1
2017-01-01T00:45:38,262.5,person3
2017-01-01T00:45:53,263,person1
2017-01-01T00:46:03,264,person1
2017-01-01T00:46:03,264.6,person2
2017-01-01T00:46:13,265,person1
2017-01-01T00:46:13,265.5,person3
2017-01-01T00:46:20,266,person1
2017-01-01T00:46:20,266.5,person3
2017-01-01T00:46:25,267,person1
2017-01-01T00:46:25,267.5,person3
2017-01-01T00:46:30,268,person1
2017-01-01T00:46:40,269,person1
2017-01-01T00:46:40,269.5,person3
2017-01-01T00:46:50,270,person1
2017-01-01T00:47:00,271,person1
2017-01-01T00:47:00,271.5,person3
2017-01-01T00:47:15,272,person1
2017-01-01T00:47:30,273,person1
2017-01-01T00:47:30,273.5,person3
2017-01-01T00:47:35,274,person1
2017-01-01T00:47:40,275,person1
2017-01-01T00:47:40,275.5,person3
2017-01-01T00:47:45,276,person1
2017-01-01T00:47:45,276.5,person3
2017-01-01T00:47:50,277,person1
2017-01-01T00:47:55,278,person1
2017-01-01T00:47:55,278.5,person3
2017-01-01T00:48:05,279,person1
2017-01-01T00:48:10,280,person1
2017-01-01T00:48:15,281,person1
2017-01-01T00:48:20,282,person1
2017-01-01T00:48:25,283,person1
2017-01-01T00:48:25,283.5,person3
2017-01-01T00:48:30,284,person1
2017-01-01T00:48:30,284.5,person3
2017-01-01T00:48:35,285,person1
2017-01-01T00:48:35,285.5,person3
2017-01-01T00:48:40,286,person1
2017-01-01T00:48:45,287,person1
2017-01-01T00:49:00,288,person1
2017-01-01T00:49:00,288.6,person2
2017-01-01T00:49:05,289,person1
2017-01-01T00:49:05,289.5,person3
2017-01-01T00:49:15,290,person1
2017-01-01T00:49:15,290.5,person3
2017-01-01T00:49:25,291,person1
2017-01-01T00:49:40,292,person1
2017-01-01T00:49:42,293,person1
2017-01-01T00:49:42,293.5,person3
2017-01-01T00:49:47,294,person1
2017-01-01T00:49:57,295,person1
2017-01-01T00:49:57,295.5,person3
2017-01-01T00:50:02,296,person1
2017-01-01T00:50:17,297,person1
2017-01-01T00:50:27,298,person1
2017-01-01T00:50:27,298.5,person3
2017-01-01T00:50:42,299,person1
2017-01-01T00:50:52,300,person1
2017-01-01T00:50:52,300.5,person3
2017-01-01T00:51:02,301,person1
2017-01-01T00:51:07,302,person1
2017-01-01T00:51:07,302.5,person3
2017-01-01T00:51:12,303,person1
2017-01-01T00:51:27,304,person1
2017-01-01T00:51:27,304.5,person3
2017-01-01T00:51:42,305,person1
2017-01-01T00:51:42,305.5,person3
2017-01-01T00:51:47,306,person1
2017-01-01T00:51:52,307,person1
2017-01-01T00:52:02,308,person1
2017-01-01T00:52:17,309,person1
2017-01-01T00:52:32,310,person1
2017-01-01T00:52:32,310.5,person3
2017-01-01T00:52:47,311,person1
2017-01-01T00:53:02,312,person1
2017-01-01T00:53:07,313,person1
2017-01-01T00:53:07,313.6,person2
2017-01-01T00:53:17,314,person1
2017-01-01T00:53:17,314.5,person3
2017-01-01T00:53:22,315,person1
2017-01-01T00:53:27,316,person1
2017-01-01T00:53:27,316.6,person2
2017-01-01T00:53:32,317,person1
2017-01-01T00:53:32,317.6,person2
2017-01-01T00:53:37,318,person1
2017-01-01T00:53:37,318.5,person3
2017-01-01T00:53:42,319,person1
2017-01-01T00:53:42,319.5,person3
2017-01-01T00:53:48,320,person1
2017-01-01T00:53:53,321,person1
2017-01-01T00:53:58,322,person1
2017-01-01T00:54:13,323,person1
2017-01-01T00:54:28,324,person1
2017-01-01T00:54:28,324.5,person3
2017-01-01T00:54:43,325,person1
2017-01-01T00:54:43,325.5,person3
2017-01-01T00:54:48,326,person1
2017-01-01T00:54:48,326.6,person2
2017-01-01T00:54:53,327,person1
2017-01-01T00:54:53,327.6,person2
2017-01-01T00:54:58,328,person1
2017-01-01T00:54:58,328.5,person3
2017-01-01T00:55:08,329,person1
2017-01-01T00:55:08,329.5,person3
2017-01-01T00:55:13,330,person1
2017-01-01T00:55:28,331,person1
2017-01-01T00:55:43,332,person1
2017-01-01T00:55:43,332.5,person3
2017-01-01T00:55:58,333,person1
2017-01-01T00:56:13,334,person1
2017-01-01T00:56:18,335,person1
2017-01-01T00:56:18,335.5,person3
2017-01-01T00:56:33,336,person1
2017-01-01T00:56:38,337,person1
2017-01-01T00:56:38,337.6,person2
2017-01-01T00:56:48,338,person1
2017-01-01T00:56:58,339,person1
2017-01-01T00:57:03,340,person1
2017-01-01T00:57:08,341,person1
2017-01-01T00:57:13,342,person1
2017-01-01T00:57:13,342.5,person3
2017-01-01T00:57:28,343,person1
2017-01-01T00:57:38,344,person1
2017-01-01T00:57:43,345,person1
2017-01-01T00:57:48,346,person1
2017-01-01T00:57:56,347,person1
2017-01-01T00:58:01,348,person1
2017-01-01T00:58:01,348.6,person2
2017-01-01T00:58:16,349,person1
2017-01-01T00:58:21,350,person1
2017-01-01T00:58:21,350.6,person2
2017-01-01T00:58:31,351,person1
2017-01-01T00:58:31,351.5,person3
2017-01-01T00:58:36,352,person1
2017-01-01T00:58:41,353,person1
2017-01-01T00:58:46,354,person1
2017-01-01T00:58:46,354.5,person3
2017-01-01T00:58:56,355,person1
2017-01-01T00:58:56,355.6,person2
2017-01-01T00:59:06,356,person1
2017-01-01T00:59:06,356.6,person2
2017-01-01T00:59:21,357,person1
2017-01-01T00:59:21,357.5,person3
2017-01-01T00:59:36,358,person1
2017-01-01T00:59:36,358.5,person3
2017-01-01T00:59:46,359,person1
2017-01-01T00:59:46,359.5,person3
2017-01-01T00:59:51,360,person1
2017-01-01T00:59:51,360.6,person2
2017-01-01T00:59:56,361,person1
2017-01-01T01:00:01,362,person1
2017-01-01T01:00:11,363,person1
2017-01-01T01:00:16,364,person1
2017-01-01T01:00:16,364.5,person3
2017-01-01T01:00:21,365,person1
2017-01-01T01:00:26,366,person1
2017-01-01T01:00:26,366.5,person3
2017-01-01T01:00:31,367,person1
2017-01-01T01:00:31,367.5,person3
2017-01-01T01:00:36,368,person1
2017-01-01T01:00:41,369,person1
2017-01-01T01:00:46,370,person1
2017-01-01T01:01:01,371,person1
2017-01-01T01:01:01,371.5,person3
2017-01-01T01:01:11,372,person1
2017-01-01T01:01:11,372.6,person2
2017-01-01T01:01:26,373,person1
2017-01-01T01:01:27,374,person1
2017-01-01T01:01:32,375,person1
2017-01-01T01:01:37,376,person1
2017-01-01T01:01:37,376.5,person3
2017-01-01T01:01:42,377,person1
2017-01-01T01:01:57,378,person1
2017-01-01T01:01:57,378.5,person3
2017-01-01T01:02:02,379,person1
2017-01-01T01:02:12,380,person1
2017-01-01T01:02:17,381,person1
2017-01-01T01:02:17,381.5,person3
2017-01-01T01:02:32,382,person1
2017-01-01T01:02:42,383,person1
2017-01-01T01:02:47,384,person1
2017-01-01T01:02:52,385,person1
2017-01-01T01:02:57,386,person1
2017-01-01T01:03:12,387,person1
2017-01-01T01:03:12,387.6,person2
2017-01-01T01:03:27,388,person1
2017-01-01T01:03:27,388.6,person2
2017-01-01T01:03:42,389,person1
2017-01-01T01:03:42,389.6,person2
2017-01-01T01:03:57,390,person1
2017-01-01T01:04:02,391,person1
2017-01-01T01:04:02,391.6,person2
2017-01-01T01:04:07,392,person1
2017-01-01T01:04:12,393,person1
2017-01-01T01:04:17,394,person1
2017-01-01T01:04:22,395,person1
2017-01-01T01:04:27,396,person1
2017-01-01T01:04:37,397,person1
2017-01-01T01:04:52,398,person1
2017-01-01T01:04:52,398.5,person3
2017-01-01T01:04:57,399,person1
2017-01-01T01:04:57,399.5,person3
2017-01-01T01:05:07,400,person1
2017-01-01T01:05:15,401,person1
2017-01-01T01:05:15,401.5,person3
2017-01-01T01:05:20,402,person1
2017-01-01T01:05:20,402.5,person3
2017-01-01T01:05:25,403,person1
2017-01-01T01:05:25,403.6,person2
2017-01-01T01:05:35,404,person1
2017-01-01T01:05:45,405,person1
2017-01-01T01:05:45,405.5,person3
2017-01-01T01:05:50,406,person1
2017-01-01T01:06:05,407,person1
2017-01-01T01:06:05,407.6,person2
2017-01-01T01:06:10,408,person1
2017-01-01T01:06:10,408.5,person3
2017-01-01T01:06:20,409,person1
2017-01-01T01:06:25,410,person1
2017-01-01T01:06:30,411,person1
2017-01-01T01:06:35,412,person1
2017-01-01T01:06:40,413,person1
2017-01-01T01:06:40,413.5,person3
2017-01-01T01:06:50,414,person1
2017-01-01T01:06:50,414.5,person3
2017-01-01T01:06:55,415,person1
2017-01-01T01:07:00,416,person1
2017-01-01T01:07:05,417,person1
2017-01-01T01:07:05,417.5,person3
2017-01-01T01:07:10,418,person1
2017-01-01T01:07:15,419,person1
2017-01-01T01:07:15,419.6,person2
2017-01-01T01:07:30,420,person1
2017-01-01T01:07:35,421,person1
2017-01-01T01:07:35,421.6,person2
2017-01-01T01:07:40,422,person1
2017-01-01T01:07:40,422.5,person3
2017-01-01T01:07:45,423,person1
2017-01-01T01:07:55,424,person1
2017-01-01T01:07:55,424.5,person3
2017-01-01T01:08:10,425,person1
2017-01-01T01:08:25,426,person1
2017-01-01T01:08:40,427,person1
2017-01-01T01:08:42,428,person1
2017-01-01T01:08:57,429,person1
2017-01-01T01:08:57,429.5,person3
2017-01-01T01:09:07,430,person1
2017-01-01T01:09:07,430.5,person3
2017-01-01T01:09:22,431,person1
2017-01-01T01:09:27,432,person1
2017-01-01T01:09:32,433,person1
2017-01-01T01:09:37,434,person1
2017-01-01T01:09:42,435,person1
2017-01-01T01:09:52,436,person1
2017-01-01T01:09:57,437,person1
2017-01-01T01:10:02,438,person1
2017-01-01T01:10:02,438.6,person2
2017-01-01T01:10:07,439,person1
2017-01-01T01:10:12,440,person1
2017-01-01T01:10:17,441,person1
2017-01-01T01:10:27,442,person1
2017-01-01T01:10:27,442.5,person3
2017-01-01T01:10:32,443,person1
2017-01-01T01:10:37,444,person1
2017-01-01T01:10:42,445,person1
2017-01-01T01:10:42,445.6,person2
2017-01-01T01:10:52,446,person1
2017-01-01T01:10:52,446.5,person3
2017-01-01T01:10:57,447,person1
2017-01-01T01:11:02,448,person1
2017-01-01T01:11:02,448.5,person3
2017-01-01T01:11:07,449,person1
2017-01-01T01:11:12,450,person1
2017-01-01T01:11:12,450.6,person2
2017-01-01T01:11:17,451,person1
2017-01-01T01:11:22,452,person1
2017-01-01T01:11:22,452.5,person3
2017-01-01T01:11:27,453,person1
2017-01-01T01:11:27,453.6,person2
2017-01-01T01:11:42,454,person1
2017-01-01T01:11:42,454.6,person2
2017-01-01T01:11:43,455,person1
2017-01-01T01:11:53,456,person1
2017-01-01T01:11:53,456.6,person2
2017-01-01T01:11:58,457,person1
2017-01-01T01:11:58,457.5,person3
2017-01-01T01:12:03,458,person1
2017-01-01T01:12:03,458.5,person3
2017-01-01T01:12:08,459,person1
2017-01-01T01:12:08,459.5,person3
2017-01-01T01:12:18,460,person1
2017-01-01T01:12:23,461,person1
2017-01-01T01:12:38,462,person1
2017-01-01T01:12:43,463,person1
2017-01-01T01:12:43,463.6,person2
2017-01-01T01:12:58,464,person1
2017-01-01T01:12:58,464.5,person3
2017-01-01T01:13:13,465,person1
2017-01-01T01:13:13,465.6,person2
2017-01-01T01:13:23,466,person1
2017-01-01T01:13:38,467,person1
2017-01-01T01:13:43,468,person1
2017-01-01T01:13:43,468.5,person3
2017-01-01T01:13:53,469,person1
2017-01-01T01:14:08,470,person1
2017-01-01T01:14:08,470.5,person3
2017-01-01T01:14:13,471,person1
2017-01-01T01:14:28,472,person1
2017-01-01T01:14:28,472.5,person3
2017-01-01T01:14:43,473,person1
2017-01-01T01:14:58,474,person1
2017-01-01T01:15:13,475,person1
2017-01-01T01:15:13,475.6,person2
2017-01-01T01:15:28,476,person1
2017-01-01T01:15:43,477,person1
2017-01-01T01:15:43,477.5,person3
2017-01-01T01:15:58,478,person1
2017-01-01T01:16:13,479,person1
2017-01-01T01:16:13,479.6,person2
2017-01-01T01:16:28,480,person1
2017-01-01T01:16:28,480.5,person3
2017-01-01T01:16:43,481,person1
2017-01-01T01:16:43,481.5,person3
2017-01-01T01:16:46,482,person1
2017-01-01T01:16:46,482.5,person3
2017-01-01T01:17:01,483,person1
2017-01-01T01:17:16,484,person1
2017-01-01T01:17:31,485,person1
2017-01-01T01:17:31,485.5,person3
2017-01-01T01:17:36,486,person1
2017-01-01T01:17:51,487,person1
2017-01-01T01:17:51,487.5,person3
2017-01-01T01:18:06,488,person1
2017-01-01T01:18:06,488.5,person3
2017-01-01T01:18:21,489,person1
2017-01-01T01:18:21,489.5,person3
2017-01-01T01:18:36,490,person1
2017-01-01T01:18:36,490.6,person2
2017-01-01T01:18:51,491,person1
2017-01-01T01:19:06,492,person1
2017-01-01T01:19:21,493,person1
2017-01-01T01:19:21,493.5,person3
2017-01-01T01:19:36,494,person1
2017-01-01T01:19:46,495,person1
2017-01-01T01:19:51,496,person1
2017-01-01T01:20:06,497,person1
2017-01-01T01:20:21,498,person1
2017-01-01T01:20:36,499,person1
2017-01-01T01:20:36,499.5,person3
2017-01-01T01:20:51,500,person1
2017-01-01T01:21:06,501,person1
2017-01-01T01:21:21,502,person1
2017-01-01T01:21:36,503,person1
2017-01-01T01:21:36,503.6,person2
2017-01-01T01:21:46,504,person1
2017-01-01T01:22:01,505,person1
2017-01-01T01:22:01,505.6,person2
2017-01-01T01:22:16,506,person1
2017-01-01T01:22:31,507,person1
2017-01-01T01:22:31,507.5,person3
2017-01-01T01:22:46,508,person1
2017-01-01T01:22:50,509,person1
2017-01-01T01:22:50,509.5,person3
2017-01-01T01:23:05,510,person1
2017-01-01T01:23:05,510.5,person3
2017-01-01T01:23:20,511,person1
2017-01-01T01:23:30,512,person1
2017-01-01T01:23:30,512.5,person3
2017-01-01T01:23:35,513,person1
2017-01-01T01:23:45,514,person1
2017-01-01T01:23:50,515,person1
2017-01-01T01:23:55,516,person1
2017-01-01T01:24:00,517,person1
2017-01-01T01:24:00,517.6,person2
2017-01-01T01:24:05,518,person1
2017-01-01T01:24:20,519,person1
2017-01-01T01:24:35,520,person1
2017-01-01T01:24:35,520.6,person2
2017-01-01T01:24:40,521,person1
2017-01-01T01:24:45,522,person1
2017-01-01T01:24:50,523,person1
2017-01-01T01:24:50,523.6,person2
2017-01-01T01:24:55,524,person1
2017-01-01T01:25:05,525,person1
2017-01-01T01:25:05,525.5,person3
2017-01-01T01:25:10,526,person1
2017-01-01T01:25:10,526.5,person3
2017-01-01T01:25:15,527,person1
2017-01-01T01:25:20,528,person1
2017-01-01T01:25:30,529,person1
2017-01-01T01:25:40,530,person1
2017-01-01T01:25:50,531,person1
2017-01-01T01:25:50,531.5,person3
2017-01-01T01:26:00,532,person1
2017-01-01T01:26:05,533,person1
2017-01-01T01:26:05,533.5,person3
2017-01-01T01:26:10,534,person1
2017-01-01T01:26:20,535,person1
2017-01-01T01:26:20,535.5,person3
2017-01-01T01:26:27,536,person1
2017-01-01T01:26:32,537,person1
2017-01-01T01:26:37,538,person1
2017-01-01T01:26:37,538.5,person3
2017-01-01T01:26:42,539,person1
2017-01-01T01:26:47,540,person1
2017-01-01T01:26:57,541,person1
